,ID,VALUE_PER_UNIT,YEAR_INDEX,LONGITUDE,LATITUDE,PROVINCE_NB,PROVINCE_NL,PROVINCE_NS,PROVINCE_ON,PROVINCE_PE,PROVINCE_QC,SOIL_TEXTURE_CLAY_LOAM,SOIL_TEXTURE_GRAVELLY_LOAM,SOIL_TEXTURE_HEAVY_CLAY,SOIL_TEXTURE_LIGHT_LOAM,SOIL_TEXTURE_LOAM,SOIL_TEXTURE_MUCK,SOIL_TEXTURE_SANDY,SOIL_TEXTURE_SANDY_CLAY,SOIL_TEXTURE_SANDY_LOAM,SOIL_TEXTURE_SILT,SOIL_TEXTURE_SILTY_LOAM,SOIL_TEXTURE_SILT_CLAY,TILE_DRAINAGE_yes,IRRIGATION_OTHER,IRRIGATION_PIVOT
22812,22813,2.3415685247327556,4,-80.402938,42.771149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22820,22821,2.9912079982999167,3,-75.352785,45.091806,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22828,22829,1.6916819460025798,2,-82.11948100000001,42.783789,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22835,22836,2.575577114108222,3,-82.69289300000001,42.276928000000005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22842,22843,3.22274553604523,5,-80.364003,43.005212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22849,22850,2.1372125549191225,3,-82.10797,42.252340000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22851,22852,4.821515940754066,2,-80.95147,43.733416999999996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
22852,22853,2.783,5,-72.006025,45.982381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22853,22854,0.7208057605155602,5,-64.80261800000001,44.985813,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22865,22866,0.5110134771155909,5,-101.24695799999999,50.81927,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22883,22884,1.5940754066115457,6,-77.34735500000001,44.218754,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22888,22889,2.367020356523329,5,-81.685401,42.625784,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22889,22890,3.7379598009320807,4,-81.259861,43.626881,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22890,22891,1.6163148712829205,5,-97.747281,49.270210999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22891,22892,2.0791428416105324,4,-82.36863000000001,42.868982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22895,22896,1.0527,4,-72.02462,46.50219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22898,22899,3.3226,5,-72.072144,45.887674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22905,22906,1.7655663897441474,4,-79.001125,44.332122999999996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22910,22911,3.3653252151050443,6,-75.345097,45.180585,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22922,22923,4.4507,5,-72.868687,45.635345,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22947,22948,1.5760367297114306,5,-97.747281,49.270210999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22961,22962,0.2977617214334076,5,-97.487691,49.314223999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22962,22963,1.7104619383917408,4,-97.183032,49.70913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22965,22966,2.6813381238787604,5,-80.52067,44.261641,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22966,22967,3.5308856743252792,5,-81.01341,43.950379999999996,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22972,22973,0.7035083991044909,5,-101.21236800000001,50.8413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22977,22978,1.5483609514537198,4,-79.137956,44.523934000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22979,22980,0.5515387238500962,4,-100.473731,50.056234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22981,22982,3.5793182862762736,3,-80.940685,43.972964000000005,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22982,22983,1.2105000000000001,5,-71.698157,45.382663,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22985,22986,1.9069105429888853,4,-82.43776899999999,42.23138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23001,23002,2.313892746475045,3,-79.966125,44.401228,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23002,23003,0.49223348472642986,6,-101.017832,51.143746,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23011,23012,0.30245671953069786,5,-97.465059,49.306678000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23013,23014,2.440410589938866,2,-82.599887,42.053163,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23026,23027,1.9261847457040768,4,-82.958077,42.142004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23028,23029,3.532121200140356,5,-82.279618,42.937618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23036,23037,2.268425396480234,4,-82.419472,42.227844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23042,23043,2.4952679361282573,2,-81.709453,42.74726,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23045,23046,1.9758528834701472,4,-82.43853100000001,42.227869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23048,23049,2.9447522276530447,5,-81.923912,43.104539,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23053,23054,2.502186880692685,6,-81.08135899999999,44.45848,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056,23057,3.6336000000000004,2,-73.958513,45.131638,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23057,23058,0.7482344336102559,5,-96.578067,50.142951000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23061,23062,3.42833703167394,5,-81.41803399999999,43.413784,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23063,23064,0.8401575542519385,5,-100.167078,50.251535,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23065,23066,4.793345952170324,5,-81.161427,43.109687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23066,23067,0.8955000000000001,4,-72.56211,46.439132,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23070,23071,0.30171540404165204,5,-97.453625,49.277046999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23074,23075,1.2041434593734401,4,-67.68117099999999,46.577397,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23078,23079,2.5051521426488685,6,-82.704876,42.155119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23079,23080,1.7883000647415528,5,-76.18735,45.492024,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23084,23085,1.3309084080002767,2,-82.429231,42.264396999999995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23091,23092,2.794759393702772,5,-81.47030699999999,44.27512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
23095,23096,2.3289661614189767,4,-82.42451899999999,42.231021000000005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23096,23097,0.5641410871638752,4,-100.508351,50.05635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23111,23112,2.941539860533846,4,-80.09859300000001,43.219126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23117,23118,0.8013620436585402,5,-96.612571,50.172455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23119,23120,0.3224722377349352,5,-97.819475,51.049314,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23121,23122,2.061598375036448,6,-74.94130600000001,45.23513,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23126,23127,1.8604,2,-73.016475,46.228109,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23132,23133,0.31728302931161445,5,-97.453625,49.277046999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23137,23138,3.0260498262850706,3,-81.317484,43.743252000000005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23140,23141,4.9555,4,-73.298673,45.177725,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23144,23145,1.443,2,-71.139876,46.496672,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23148,23149,1.538,3,-72.369109,45.573657,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23151,23152,0.33112091844046987,6,-67.263077,46.086615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23158,23159,1.8914000000000002,6,-71.152088,46.618632,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23161,23162,1.8787405544051436,4,-79.855812,42.950355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23163,23164,1.3467,6,-71.685649,45.229145,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23166,23167,0.9738414474432029,6,-62.866967,46.317882,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23167,23168,1.3326,4,-71.866939,48.431371,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23175,23176,4.796311214126508,6,-82.008172,43.023437,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23179,23180,0.31728302931161445,5,-97.819475,51.049314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23184,23185,5.1126000000000005,6,-73.38501,45.45492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23188,23189,3.395224939829893,5,-82.33388599999999,42.608544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23191,23192,0.3118467157252784,5,-97.521536,49.277167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23197,23198,0.5087895306484533,5,-100.886521,50.775219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23216,23217,0.6183000000000001,5,-70.350587,46.172951,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23221,23222,0.9924000000000001,5,-71.676498,46.489632,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23225,23226,11.312721468002353,6,-80.54178399999999,43.722314000000004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23232,23233,4.252926960655916,3,-80.96879,43.632509999999996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23235,23236,3.429325452326001,6,-81.990954,42.422989,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23236,23237,0.7521881162185002,5,-96.57794100000001,50.172437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23246,23247,3.1799963428435873,5,-80.70389499999999,42.696603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23247,23248,0.2501,4,-72.33351,46.718720000000005,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23251,23252,3.6373879995848633,5,-81.59830600000001,43.415861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23255,23256,1.8093040035978512,5,-79.894166,42.984557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23269,23270,3.886964214230292,4,-79.18616999999999,43.193678999999996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23271,23272,2.0240383902581263,4,-81.34322399999999,45.027035,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
23282,23283,0.3259,4,-77.066066,45.86971,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23293,23294,1.8730571356557923,6,-79.186707,42.932924,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23295,23296,0.3207425015938283,5,-97.830949,51.049307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23299,23300,3.333695754239089,4,-75.099634,45.209823,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23302,23303,1.8875000000000002,2,-73.016475,46.228109,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23303,23304,4.01941258160648,5,-80.689774,43.118275,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23313,23314,0.503106111899102,5,-100.88653000000001,50.782525,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23315,23316,3.210884488220497,6,-81.580696,43.964152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
23319,23320,1.6451,5,-73.01767099999999,46.233702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23328,23329,3.0198721972096885,5,-81.473536,44.278254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
23334,23335,1.7440682405618182,5,-80.333362,44.269973,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23338,23339,0.34199354561314205,5,-101.33258599999999,49.728161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23340,23341,4.3856224331951195,3,-81.04445,43.74438,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23356,23357,0.7593541659459433,5,-96.623401,50.150341999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23357,23358,4.477298448673786,4,-81.808033,43.054860999999995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23358,23359,0.3207425015938283,5,-97.830949,51.049307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23370,23371,0.8999,6,-70.909512,46.286317,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23381,23382,1.648191437311891,5,-74.954438,45.474515999999994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23388,23389,2.888659355648577,5,-82.236485,42.446996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23389,23390,4.1130654383892695,4,-79.182238,43.182007,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23391,23392,2.2034367386072167,4,-82.01397,42.835896999999996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23417,23418,2.001798925586751,3,-82.17760799999999,42.260564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23418,23419,1.1253169123715672,5,-62.845071999999995,46.083353,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23423,23424,2.0971815185106477,3,-82.38624200000001,42.148008000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23429,23430,2.717662582842006,5,-80.41886,42.7196,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23432,23433,1.1767147862787446,5,-99.516859,50.059794000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23441,23442,3.1925987061573666,2,-82.959502,42.226672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23448,23449,3.7384000000000004,3,-73.352522,46.109168,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23451,23452,1.3533949778346668,5,-67.766008,47.113689,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23457,23458,3.5343451466074933,6,-81.98625,42.90468,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23458,23459,1.4198662666857762,6,-79.035258,44.496964,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23459,23460,0.5784731866187612,5,-101.59125,52.089039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23463,23464,1.2239,3,-71.592901,46.819326000000004,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23468,23469,3.6060000000000003,3,-73.556155,46.028264,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23471,23472,3.3196107599472184,3,-75.36314499999999,45.280671000000005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23472,23473,2.21529778643195,6,-80.60749399999999,42.631527,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23474,23475,3.034698506990605,3,-78.767583,44.456315999999994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23476,23477,1.8518060916364787,3,-82.93561600000001,42.126269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23493,23494,1.4596,3,-72.393109,46.07189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23502,23503,1.3039739452316117,6,-63.62149,46.418855,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23517,23518,3.305772870818363,4,-80.517769,43.78197,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23518,23519,1.1267995433496587,5,-67.55082900000001,46.594151000000004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23524,23525,3.760693475929486,3,-81.66364,43.51747,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23525,23526,0.1917536064998542,5,-64.386838,45.943707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23538,23539,2.328224845929931,4,-82.437598,42.237684,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23540,23541,3.2966299797867977,3,-74.48737,45.504822,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23542,23543,0.8074,5,-70.80479100000001,45.919302,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23543,23544,3.7431490093554016,3,-81.67437,43.20882,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23551,23552,0.48729138146612433,5,-62.528566000000005,46.301552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23557,23558,11.604305560360379,2,-75.716133,45.131485,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
23560,23561,4.109111755781026,2,-81.539395,43.61728,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23562,23563,0.7096,4,-76.499714,45.575909,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23568,23569,4.027072841659954,4,-81.74054,42.98588,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23572,23573,0.6066431752025027,5,-101.579163,52.089045,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23580,23581,2.9410456502078155,5,-81.777346,42.745978,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23583,23584,0.9056404224509867,5,-77.09020600000001,45.757523,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23587,23588,1.0037,4,-74.502776,45.610559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23589,23590,3.4666,4,-73.81512,45.759601,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23597,23598,2.738172311372274,4,-81.55015999999999,42.615559999999995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23599,23600,0.6485000000000001,2,-72.224051,46.233245000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23601,23602,2.27386171006657,3,-82.0387,42.72123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23623,23624,0.23770000000000002,4,-72.2743,48.934,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23624,23625,3.6873,3,-72.59887900000001,45.730495,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23626,23627,3.6689000000000003,6,-72.962115,45.941019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23627,23628,0.4902566434223077,6,-64.744135,45.075839,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23630,23631,0.8670920170206037,5,-65.218226,45.935482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23631,23632,1.294336843874016,4,-76.197951,45.205949,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23632,23633,3.10191111133076,4,-80.69442,42.891434000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23642,23643,0.6199868540053276,5,-97.140625,50.925497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23644,23645,2.598804999431658,3,-82.904261,42.040324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23647,23648,0.5490676722199433,5,-99.861891,49.292614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23668,23669,2.6158552556797123,3,-82.791719,42.172267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23678,23679,1.767049020722239,6,-82.379951,42.712019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23684,23685,4.411815580474738,6,-82.01045,42.43973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23695,23696,0.8483120246314426,5,-77.09089,45.73734,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23698,23699,0.5730368730324251,5,-100.593828,50.074676000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23701,23702,3.910686309879759,5,-80.65218,43.03955,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23707,23708,5.032543749969112,5,-80.86075,42.976820000000004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23708,23709,0.3629974844694405,5,-101.262629,49.403282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23709,23710,2.1834000000000002,5,-73.537452,46.082781,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23717,23718,2.505646352974899,6,-82.810822,42.126556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23726,23727,5.3766,5,-72.93906899999999,45.445454,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23747,23748,0.3733759013160821,5,-67.519101,46.600018,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23757,23758,2.4164413891263843,5,-97.802083,49.078241999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23758,23759,0.607878701017579,5,-97.140625,50.925497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23765,23766,1.797442955773118,5,-78.90607800000001,44.717178000000004,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23772,23773,1.2832171115383284,6,-63.74799,46.338567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23780,23781,3.2239810618603064,6,-80.167322,44.394726,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23791,23792,3.188397918386107,4,-82.32404,42.485279999999996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23807,23808,0.5671063491200585,5,-100.593866,50.082190999999995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23813,23814,3.545959089269211,3,-80.832973,43.598940999999996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23816,23817,3.1355174135008377,6,-81.434202,43.242539,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23821,23822,1.7028,5,-72.028062,46.656896,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23828,23829,1.5940754066115457,6,-77.563369,44.331078000000005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23829,23830,3.7858982025570445,6,-81.795762,43.062191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23832,23833,3.6356,3,-73.010522,45.252371999999994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23833,23834,0.8327443993614803,6,-99.589998,50.307292,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23835,23836,4.1491427921895,5,-81.50104499999999,43.127612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
23841,23842,3.4342675555863065,5,-80.624688,42.670512,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23855,23856,3.7243690169662407,2,-81.313519,43.32418,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23866,23867,4.1021928112165975,4,-79.787242,44.208027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23872,23873,3.802701353642083,5,-82.119955,42.430527000000005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
